x,y
0.0,0.0
0.1001001001001001,0.11360041240515809
0.2002002002002002,0.21938956073271648
0.3003003003003003,0.3174154962555865
0.4004004004004004,0.41296512368594085
0.5005005005005005,0.5393744654939918
0.6006006006006006,0.6197252632944231
0.7007007007007008,0.7292399429964048
0.8008008008008008,0.8455719540603789
0.9009009009009009,0.8713026230945053
1.001001001001001,0.973059109854333
1.1011011011011012,0.9882146855727286
1.2012012012012012,1.1178371859685652
1.3013013013013013,1.204058995500337
1.4014014014014016,1.3575131247680778
1.5015015015015016,1.3591613961885405
1.6016016016016017,1.3131619106001375
1.7017017017017018,1.5373302517101592
1.8018018018018018,1.5527414940967232
1.9019019019019021,1.761939930317489
2.002002002002002,1.6445657490051033
2.1021021021021022,1.716522879110249
2.2022022022022023,1.7507883337954653
2.3023023023023024,1.6004319334218202
2.4024024024024024,1.9002288858756629
2.5025025025025025,1.9726621648276164
2.6026026026026026,1.886537206941536
2.702702702702703,1.9384283844546375
2.802802802802803,1.9154065669040952
2.902902902902903,2.0864537511596075
3.0030030030030033,2.337200243345982
3.1031031031031033,2.17484924987439
3.2032032032032034,2.3244525912519283
3.3033033033033035,2.039422611102379
3.4034034034034035,2.1113719881840822
3.5035035035035036,2.56636812830765
3.6036036036036037,2.4446125504504232
3.7037037037037037,2.1789881873384087
3.8038038038038042,2.468936013306962
3.9039039039039043,2.391245227543443
4.004004004004004,2.590134234855662
4.104104104104104,2.4455290923775133
4.2042042042042045,2.7119884289414293
4.3043043043043046,2.593680633130699
4.404404404404405,2.5066760771684464
4.504504504504505,2.617045026335999
4.604604604604605,2.557073882050615
4.704704704704705,2.580657930385785
4.804804804804805,2.637378110608403
4.904904904904905,2.544301227815827
5.005005005005005,2.6409516219764644
5.105105105105105,2.601713384401905
5.205205205205205,2.692435250321248
5.305305305305305,2.797445638117036
5.405405405405406,2.669782024972074
5.505505505505506,2.5770635288741905
5.605605605605606,2.7483733099192955
5.705705705705706,2.665856442283043
5.805805805805806,2.7299905734824663
5.9059059059059065,2.8556466155539266
6.0060060060060065,2.7111895846334284
6.106106106106107,2.882427262424512
6.206206206206207,2.8024216376868756
6.306306306306307,2.932917093475233
6.406406406406407,3.0654801196177655
6.506506506506507,2.7203751659631106
6.606606606606607,2.971095753778874
6.706706706706707,2.9955745714704283
6.806806806806807,3.079692997322402
6.906906906906907,3.0433091065538855
7.007007007007007,3.096849167688627
7.107107107107107,2.722556061057121
7.207207207207207,3.0853402106806067
7.307307307307307,3.137052309802869
7.407407407407407,3.07461245289586
7.507507507507508,2.878507631824541
7.6076076076076085,2.8556185813329056
7.7077077077077085,2.916769951731879
7.807807807807809,2.8601535004629963
7.907907907907909,2.844215121191385
8.008008008008009,2.7479739047152463
8.108108108108109,2.9531327429755057
8.208208208208209,3.124723223283262
8.308308308308309,2.861231631176042
8.408408408408409,2.988358650577084
8.508508508508509,3.2592197051733818
8.608608608608609,3.1665722229601174
8.70870870870871,3.0965594379245545
8.80880880880881,3.0765736178707397
8.90890890890891,2.8792944597937766
9.00900900900901,3.052638260609808
9.10910910910911,3.138461544241615
9.20920920920921,2.7477923410796032
9.30930930930931,3.0142063216797585
9.40940940940941,3.0687011362739374
9.50950950950951,3.1735370732826054
9.60960960960961,2.910664241981637
9.70970970970971,3.4546280390449895
9.80980980980981,3.0680515151110432
9.90990990990991,3.3519778366046467
10.01001001001001,2.8765497185482625
10.11011011011011,2.999530062574545
10.21021021021021,3.1392389932429285
10.31031031031031,2.9648866911084637
10.41041041041041,3.2255547507300264
10.51051051051051,3.1359827023033464
10.61061061061061,2.958053166180525
10.710710710710712,2.991235079852703
10.810810810810812,3.1190162748198937
10.910910910910912,3.0856926941973746
11.011011011011012,3.367162838309128
11.111111111111112,3.3750349709843275
11.211211211211213,3.080020633377404
11.311311311311313,3.14319356055296
11.411411411411413,3.402528347520329
11.511511511511513,3.315039579783584
11.611611611611613,2.9418988700412427
11.711711711711713,3.0713452636857923
11.811811811811813,2.9064140902184423
11.911911911911913,3.203911391185609
12.012012012012013,3.003464856401159
12.112112112112113,3.4662726255337337
12.212212212212213,3.111507843892038
12.312312312312313,3.255343135069556
12.412412412412413,3.0631426519092684
12.512512512512513,2.8660626494321564
12.612612612612613,3.012958780672469
12.712712712712714,3.1878332577987503
12.812812812812814,3.2087252503966375
12.912912912912914,3.0727081330615036
13.013013013013014,2.989823246899311
13.113113113113114,3.4125570812739157
13.213213213213214,3.326464549583607
13.313313313313314,3.0909709091390285
13.413413413413414,3.180558703691896
13.513513513513514,2.785305691939542
13.613613613613614,2.9619390542285546
13.713713713713714,2.890053313386231
13.813813813813814,3.244313180893571
13.913913913913914,2.9056714279143407
14.014014014014014,3.0540080942239194
14.114114114114114,2.9907939347864176
14.214214214214214,2.9383347644046083
14.314314314314315,3.133969719125067
14.414414414414415,3.3471840195373868
14.514514514514515,3.336204353955668
14.614614614614615,3.1060454852976838
14.714714714714715,3.1291756653295355
14.814814814814815,2.99040434614435
14.914914914914915,3.0469771592137294
15.015015015015017,3.1465599346058086
15.115115115115117,3.336417335202271
15.215215215215217,3.0372046669273995
15.315315315315317,2.922635722095566
15.415415415415417,2.838830527019653
15.515515515515517,3.340432602021974
15.615615615615617,3.2210478776287923
15.715715715715717,3.0006418982871375
15.815815815815817,3.068233108979297
15.915915915915917,3.1385933283932665
16.016016016016017,2.8671704805064757
16.116116116116117,3.2516835352540316
16.216216216216218,3.2382245880314917
16.316316316316318,3.041604950861052
16.416416416416418,2.944666003351247
16.516516516516518,3.2522322722631345
16.616616616616618,3.261904942231192
16.716716716716718,3.1370764675807576
16.816816816816818,3.3297084877958674
16.916916916916918,3.1538412954216386
